 1 0 195 19 69 277 189
    -2    0.243   -0.270     -0.587  0.006     0.47    -0.46    -0.06     0.11
     2    1.811   -0.391     -1.046  0.006     0.47    -0.46    -0.06     0.11
    -1   -0.327   -0.078      0.196  0.010     0.65     1.96    -0.05     0.14
     3   -0.465   -0.742     -0.740  0.199     0.65     1.96    -0.05     0.14
     2   -0.047   -0.906      0.157  0.006     0.41    -0.54     0.07     0.16
    -1    0.272   -0.071      0.447  0.010     0.41    -0.54     0.07     0.16
     2    0.005   -0.041      0.012  0.006     0.98     0.06     0.15     0.17
    -2    1.137    2.403      5.867  0.006     0.98     0.06     0.15     0.17
    -2   -0.378   -0.513      0.133  0.006     0.69    -1.51     0.01     0.17
    -1    0.056   -0.104     -0.045  0.010     0.69    -1.51     0.01     0.17
    -1   -0.254    0.275     -0.049  0.010     0.69    -1.51     0.01     0.17
     1    0.045    0.043     -0.514  0.010     0.87    -0.01    -0.04     0.18
    -3   -0.576   -0.122      0.225  0.199     0.87    -0.01    -0.04     0.18
    -3    0.268    0.263     -0.054  0.199     0.54    -0.37     0.03     0.18
     2    0.612    0.130      0.242  0.006     0.54    -0.37     0.03     0.18
    -1    0.547   -0.188     -0.628  0.010     1.89     0.19    -0.14     0.20
    -2   -0.201   -0.313     -0.769  0.006     1.89     0.19    -0.14     0.20
    -1   -0.228   -0.279     -0.108  0.010     1.89     0.19    -0.14     0.20
     1   -0.654    0.411      0.830  0.010     0.28    -0.42     0.13     0.20
     2   -0.113   -0.201     -0.031  0.006     0.28    -0.42     0.13     0.20
     2   -0.125   -0.079      0.310  0.006     0.28    -0.42     0.13     0.20
    -2    0.240    0.194     -0.162  0.006     1.89     0.17    -0.11     0.21
     1   -0.137   -0.790     -0.537  0.010     1.89     0.17    -0.11     0.21
     1   -0.260   -0.028     -0.153  0.010     0.85    -1.41    -0.12     0.21
     2    0.541    0.202     -0.316  0.006     0.85    -1.41    -0.12     0.21
     1    0.222    0.122     -0.261  0.010     0.85    -1.41    -0.12     0.21
    -2   -0.020   -0.145      0.692  0.006     0.29    -0.41     0.18     0.22
    -1   -0.416    0.039      0.484  0.010     0.29    -0.41     0.18     0.22
    -2   -0.847    0.427      1.193  0.006     0.29    -0.41     0.18     0.22
    -1    0.192    0.287      0.030  0.010     0.89    -1.50    -0.05     0.22
     2    0.298   -0.451     -0.244  0.006     0.89    -1.50    -0.05     0.22
     3   -0.392   -0.210     -0.169  0.199     0.88    -0.01     0.04     0.22
    -2    0.109    0.158      0.348  0.006     0.88    -0.01     0.04     0.22
    -2    0.224   -0.226      0.330  0.006     0.37    -0.52     0.02     0.23
     2   -0.309   -0.094     -0.244  0.006     0.37    -0.52     0.02     0.23
    -1   -0.093    0.084      0.065  0.010     0.18    -0.35     0.09     0.25
     1   -0.692    0.220      0.273  0.010     0.18    -0.35     0.09     0.25
     1    0.025    0.453     -0.601  0.010     0.67     2.18    -0.20     0.26
    -3   -0.424    0.482     -0.672  0.199     0.67     2.18    -0.20     0.26
    -2    0.207   -0.019     -0.718  0.006     0.41    -0.38    -0.16     0.27
     3   -0.111    0.223      0.093  0.199     0.41    -0.38    -0.16     0.27
     1    0.932   -0.231     -2.048  0.010     0.85     2.02    -0.24     0.27
    -3    0.471    0.053     -0.700  0.199     0.85     2.02    -0.24     0.27
     1   -0.245    0.177     -0.470  0.010     0.76    -1.43    -0.18     0.28
     1    0.337    0.147     -0.253  0.010     0.76    -1.43    -0.18     0.28
     2   -0.154   -0.184     -0.126  0.006     0.76    -1.43    -0.18     0.28
    -1   -0.706    0.082     -0.206  0.010     0.12    -0.40    -0.08     0.28
     1    0.001   -0.003      0.000  0.010     0.12    -0.40    -0.08     0.28
    -2    0.330    0.021     -0.735  0.006     1.94     0.24    -0.17     0.29
     1   -0.095   -0.119      0.150  0.010     1.94     0.24    -0.17     0.29
    -2   -0.552    0.806      1.796  0.006     0.89     0.11     0.26     0.31
     2    0.134    0.004      0.043  0.006     0.89     0.11     0.26     0.31
    -1    0.168   -0.172     -0.285  0.010     0.29    -0.42    -0.19     0.32
     2   -0.469    0.212     -0.284  0.006     0.29    -0.42    -0.19     0.32
    -1   -0.377   -0.063      1.539  0.010     1.75     0.23     0.30     0.35
     2   -0.361   -0.136      0.167  0.006     1.75     0.23     0.30     0.35
     1   -0.267    0.162     -0.843  0.010     0.59    -1.44    -0.29     0.38
    -2   -0.383   -0.090     -0.206  0.006     0.59    -1.44    -0.29     0.38
     1   -0.029    0.033      1.052  0.010     0.34    -0.47     0.29     0.38
    -1   -0.133   -0.145     -0.079  0.010     0.34    -0.47     0.29     0.38
     2    0.156    0.221     -0.457  0.006     2.27    -1.35    -0.35     0.40
     1   -0.114    0.278     -0.928  0.010     2.27    -1.35    -0.35     0.40
     1   -0.131   -0.488     -0.836  0.010     2.27    -1.35    -0.35     0.40
    -1   -0.075   -0.500      1.607  0.010     1.78     0.20     0.37     0.41
     1   -0.649   -0.018      1.112  0.010     1.78     0.20     0.37     0.41
     2    0.108    0.202      0.008  0.006     0.68    -0.14     0.05     0.44
    -2    0.193    0.104      0.046  0.006     0.68    -0.14     0.05     0.44
    -1   -0.131    0.135     -0.099  0.010     0.77     0.39    -0.17     0.49
     1   -0.044    0.236     -0.063  0.010     0.77     0.39    -0.17     0.49
    -1    0.137    0.038      0.303  0.010     1.73     0.20     0.39     0.49
     1   -0.458   -0.181      0.537  0.010     1.73     0.20     0.39     0.49
     2    0.288   -0.439     -1.580  0.006     1.06    -0.14    -0.46     0.50
    -1    0.382   -0.457     -1.418  0.010     1.06    -0.14    -0.46     0.50
    -2   -0.077    0.173      0.180  0.006     0.19    -0.19     0.41     0.53
     1   -0.294    0.290      0.601  0.010     0.19    -0.19     0.41     0.53
    -2   -0.406   -0.346     -1.462  0.006     1.75     0.14    -0.47     0.53
     2    0.025   -0.048      0.037  0.006     1.75     0.14    -0.47     0.53
     1   -0.454   -0.188     -2.313  0.010     0.26    -0.53    -0.53     0.56
    -1   -0.281   -0.367     -0.755  0.010     0.26    -0.53    -0.53     0.56
     1   -0.270   -0.119     -1.559  0.010     0.29    -0.37    -0.52     0.57
    -2   -0.086    0.348     -0.342  0.006     0.29    -0.37    -0.52     0.57
    -2    0.054    0.545     -2.255  0.006     0.81     2.09    -0.57     0.60
     3    0.502   -0.155     -1.482  0.199     0.81     2.09    -0.57     0.60
     2    0.384    0.375      1.435  0.006     0.95     0.12     0.57     0.60
    -1   -0.392    0.314      1.766  0.010     0.95     0.12     0.57     0.60
    -3    0.112   -0.136      0.366  0.199     1.15     0.00     0.60     0.67
     2    0.364    0.141      1.071  0.006     1.15     0.00     0.60     0.67
    -1   -0.232   -0.417     -3.709  0.010     0.75    -1.45    -0.72     0.73
    -3    0.090    0.177     -0.590  0.199     0.75    -1.45    -0.72     0.73
    -1   -0.060    0.296     -1.076  0.010     0.75    -1.45    -0.72     0.73
    -2    0.100    0.012     -0.007  0.006     2.31     0.74    -0.13     0.77
     1    0.047    0.150     -0.038  0.010     2.31     0.74    -0.13     0.77
     1   -0.465    0.337     -2.898  0.010     1.80     0.31    -0.77     0.79
     2    0.228   -0.114     -0.950  0.006     1.80     0.31    -0.77     0.79
     2   -0.213    0.022     -0.614  0.006     1.80     0.31    -0.77     0.79
    -2    0.102   -0.121     -0.032  0.006     0.66    -0.99    -0.39     0.81
     2    0.003   -0.098     -0.121  0.006     0.66    -0.99    -0.39     0.81
    -2    0.231   -0.387     -1.463  0.006     0.72    -1.53    -0.80     0.83
     3   -0.472    0.022     -2.451  0.199     0.72    -1.53    -0.80     0.83
     3    0.432    0.223      2.809  0.199     0.97     0.08     0.91     0.92
     1   -0.226    0.694      5.914  0.010     0.97     0.08     0.91     0.92
     2    0.007   -0.099      0.355  0.006     0.97     0.08     0.91     0.92
    -1    0.000   -0.034     -0.101  0.010     1.66    -0.42    -0.49     1.05
     1   -0.049   -0.121     -0.009  0.010     1.66    -0.42    -0.49     1.05
    -2   -0.093   -0.163     -0.116  0.006     1.64    -0.35    -0.71     1.06
