 1 0 2 197  0.
     5.703      1.937  -107     0      0.544  2112  2112
     0.258     -9.152  -108     0      0.724  2112  2112
    -3.990     -4.477  -109     0      0.786  2112  2112
     4.592     -3.429  -110     0      0.839  2112  2112
     4.926      0.028  -111     0      0.989  2112  2112
    -3.813      3.796  -112     0      0.998  2112  2112
    -3.817     -1.411  -113     0      1.007  2112  2112
     5.330     -4.104  -114     0      1.099  2112  2112
     1.682     -3.597  -115     0      1.130  2112  2112
     3.145     -0.730  -116     0      1.140  2112  2112
     0.960      7.154  -117     0      1.265  2112  2112
    -2.610     -3.858  -118     0      1.285  2112  2112
    -4.831      0.473  -119     0      1.296  2112  2112
     0.028      2.662  -120     0      1.330  2112  2112
    -6.507     -1.792  -121     0      1.336  2112  2112
    -5.983      1.052  -122     0      1.425  2112  2112
    -2.537     -2.434  -123     0      1.463  2112  2112
    -2.654      0.096  -124     0      1.479  2112  2112
    -3.829      2.421  -125     0      1.486  2112  2112
     2.261     -2.017  -126     0      1.596  2112  2112
     0.089     -0.945  -127     3      1.632     0  2112
    -2.908     -3.916  -128     0      1.658  2112  2112
     3.241     -1.464  -129     0      1.686  2112  2112
     1.676     -1.658  -130     0      1.709  2112  2112
     0.951      2.474  -131     0      1.735  2112  2112
     0.327     -5.289  -132     0      2.001  2112  2112
     1.576      4.404  -133     0      2.002  2112  2112
     4.378      0.793  -134     0      2.043  2112  2112
    -1.306     -1.267  -135     3      2.107     0  2112
    -2.921     -2.368  -136     0      2.126  2112  2112
    -3.674     -0.952  -137     0      2.195  2112  2112
     5.686      2.724  -138     0      2.231  2112  2112
     4.267      4.908  -139     0      2.245  2112  2112
    -4.432      2.838  -140     0      2.261  2112  2112
     0.090      5.931  -141     0      2.317  2112  2112
     3.693     -0.345  -142     0      2.336  2112  2112
     1.631      0.260  -143     0      2.398  2112  2112
    -1.973      2.578  -144     0      2.445  2112  2112
     3.116     -5.856  -145     0      2.452  2112  2112
     3.240      2.793  -146     0      2.511  2112  2112
     5.218     -0.102  -147     0      2.513  2112  2112
     4.281      1.756  -148     0      2.543  2112  2112
    -1.602     -6.007  -149     0      2.634  2112  2112
     2.014      1.528  -150     0      2.674  2112  2112
    -1.295     -4.518  -151     0      2.676  2112  2112
    -1.713     -2.652  -152     0      2.757  2112  2112
     1.342     -0.032  -153     0      2.799  2112  2112
     1.583     -5.975  -154     0      2.872  2112  2112
     0.319     -5.091  -155     0      3.004  2112  2112
     3.214     -3.259  -156     0      3.113  2112  2112
    -4.870     -1.975  -157     0      3.121  2112  2112
     1.936      2.203  -158     0      3.172  2112  2112
     0.814      6.811  -159     0      3.236  2112  2112
     1.024      2.788  -160     0      3.311  2112  2112
     1.764      3.977  -161     0      3.319  2112  2112
     2.939      2.029  -162     0      3.349  2112  2112
    -0.664      1.188  -163     3      3.350     0  2112
     1.786      0.473  -164     0      3.403  2112  2112
    -4.438      3.028  -165     0      3.418  2112  2112
     3.145      0.970  -166     0      3.625  2112  2112
    -2.113     -2.785  -167     0      3.697  2112  2112
     1.882     -4.897  -168     0      3.721  2112  2112
     0.895      1.852  -169     3      3.726     0  2112
    -3.224      0.865  -170     0      3.755  2112  2112
     1.711      0.630  -171     0      3.775  2112  2112
     1.751      2.329  -172     0      3.854  2112  2112
     1.992      0.088  -173     0      3.904  2112  2112
     3.009      4.182  -174     0      3.957  2112  2112
     1.791      3.164  -175     0      4.003  2112  2112
     4.365     -3.240  -176     0      4.005  2112  2112
    -4.484     -0.509  -177     0      4.027  2112  2112
    -1.043     -2.720  -178     0      4.250  2112  2112
    -0.712     -3.313  -179     0      4.296  2112  2112
     1.756     -0.735  -180     0      4.302  2112  2112
    -1.785     -0.185  -181     0      4.417  2112  2112
     2.715      1.731  -182     0      4.503  2112  2112
     2.450     -0.061  -183     0      4.532  2112  2112
     3.002     -1.488  -184     0      4.567  2112  2112
    -0.695     -4.520  -185     0      4.614  2112  2112
     1.005     -0.520  -186     0      4.698  2112  2112
    -0.421      0.147  -187     0      5.004  2112  2112
    -2.963      0.669  -188     0      5.007  2112  2112
     2.190      5.195  -189     0      5.073  2112  2112
    -4.897      1.017  -190     0      5.090  2112  2112
    -2.245      0.459  -191     0      5.319  2112  2112
     1.135      1.465  -192     3      5.420     0  2112
     2.056      1.962  -193     0      5.841  2112  2112
     3.319     -3.624  -194     0      5.861  2112  2112
     1.814     -0.878  -195     0      6.175  2112  2112
     1.877      7.079  -196     0      6.256  2112  2112
     1.745      0.877  -197     0      6.797  2112  2112
