 1 0 452 48 154 389 187
     2    0.194   -0.183     -0.280  0.006    -0.33    -1.03     0.00     0.14
     2    0.329    0.074     -0.169  0.006    -0.33    -1.03     0.00     0.14
     2    0.126   -0.384      0.464  0.006    -0.33    -1.03     0.00     0.14
     1   -0.157    0.947     -0.488  0.010     0.52     0.12    -0.07     0.15
     2   -0.057   -0.134     -0.227  0.006     0.52     0.12    -0.07     0.15
     2    0.049    0.326     -0.086  0.006     0.52     0.12    -0.07     0.15
    -1    0.008   -0.245      0.892  0.010    -0.33    -1.15     0.09     0.16
    -1    0.451   -0.037      0.144  0.010    -0.33    -1.15     0.09     0.16
    -1    0.232    0.209     -0.108  0.010    -0.33    -1.15     0.09     0.16
     1   -0.180   -0.517     -0.015  0.010     0.43     1.09    -0.03     0.17
     3    0.136    0.241     -0.113  0.199     0.43     1.09    -0.03     0.17
     2    0.288   -0.106     -0.068  0.006     0.43     1.09    -0.03     0.17
     1    0.319    0.060      0.090  0.010     0.23     1.75    -0.09     0.18
     3   -0.271    0.331     -0.467  0.199     0.23     1.75    -0.09     0.18
     1   -0.324   -0.006     -0.354  0.010     0.23     1.75    -0.09     0.18
    -1    0.198    0.146      0.142  0.010     0.40     1.08     0.11     0.19
    -2    0.102   -0.070      0.612  0.006     0.40     1.08     0.11     0.19
    -1   -0.283   -0.548      0.117  0.010     0.40     1.08     0.11     0.19
     1   -0.107   -0.257      0.220  0.010    -1.38    -1.31     0.00     0.19
     1   -0.297   -0.215     -0.056  0.010    -1.38    -1.31     0.00     0.19
     2    0.015    0.264     -0.167  0.006    -1.38    -1.31     0.00     0.19
     1   -0.403    0.442      0.043  0.010    -1.30    -1.17     0.03     0.19
    -1    0.427    0.068      0.102  0.010    -1.30    -1.17     0.03     0.19
    -1    0.233    0.259      0.344  0.010     0.25     1.78    -0.01     0.19
     2   -0.317    0.115     -0.421  0.006     0.25     1.78    -0.01     0.19
     2    0.169   -0.063      0.103  0.006     1.17     1.30    -0.02     0.20
    -2   -0.005   -0.756     -0.194  0.006     1.17     1.30    -0.02     0.20
    -1   -0.039   -0.386     -0.138  0.010     0.23     1.66    -0.15     0.21
    -1   -0.545   -0.006     -0.950  0.010     0.23     1.66    -0.15     0.21
    -1    0.307    0.007     -0.294  0.010     0.23     1.66    -0.15     0.21
     1   -0.287    0.084     -0.154  0.010    -0.41    -1.09    -0.05     0.21
    -2    0.246   -0.593     -0.060  0.006    -0.41    -1.09    -0.05     0.21
    -1    0.102   -0.050     -0.223  0.010    -0.32    -1.14    -0.07     0.22
     3    0.260   -0.677     -0.115  0.199    -0.32    -1.14    -0.07     0.22
    -1    0.422    0.014      0.458  0.010    -0.31    -0.95     0.13     0.22
    -2   -0.104   -0.201      0.052  0.006    -0.31    -0.95     0.13     0.22
    -2    0.168    0.339      0.220  0.006    -0.31    -0.95     0.13     0.22
    -2   -0.161   -0.088      0.110  0.006    -0.41    -1.22    -0.12     0.22
    -1   -0.130   -0.430     -0.501  0.010    -0.41    -1.22    -0.12     0.22
    -2    0.186    0.109     -0.230  0.006    -0.41    -1.22    -0.12     0.22
    -1   -0.186    0.414      0.024  0.010     0.78     1.88     0.07     0.23
     2   -0.316   -0.286      0.295  0.006     0.78     1.88     0.07     0.23
     1   -0.807   -0.266     -0.670  0.010    -0.50    -1.05    -0.17     0.24
    -1    0.089   -0.277     -0.558  0.010    -0.50    -1.05    -0.17     0.24
    -3   -0.260    0.063      0.126  0.199    -0.53    -0.84     0.00     0.25
     1   -0.174    0.388     -0.125  0.010    -0.53    -0.84     0.00     0.25
     1   -0.165    0.140      0.112  0.010    -0.45    -1.09     0.17     0.26
     2    0.214    0.325      0.560  0.006    -0.45    -1.09     0.17     0.26
     2   -0.339   -0.165      0.235  0.006    -0.45    -1.09     0.17     0.26
    -1    0.321    0.412      0.293  0.010    -0.41    -0.86     0.15     0.26
     1   -0.394    0.140      0.418  0.010    -0.41    -0.86     0.15     0.26
     1   -0.083   -0.262      0.080  0.010    -0.41    -1.08    -0.03     0.27
    -2    0.029    0.425     -0.167  0.006    -0.41    -1.08    -0.03     0.27
    -2    0.127    0.306     -0.048  0.006    -0.49    -0.90    -0.11     0.27
     1   -0.443   -0.057     -0.316  0.010    -0.49    -0.90    -0.11     0.27
     2    0.330    0.437      0.486  0.006     1.20     1.47     0.19     0.27
     1    0.096   -0.189      0.161  0.010     1.20     1.47     0.19     0.27
     1   -0.091   -0.210      0.299  0.010     1.20     1.47     0.19     0.27
    -1    0.315    0.114     -0.607  0.010     0.58     0.04    -0.13     0.27
     1   -0.156   -0.031      0.171  0.010     0.58     0.04    -0.13     0.27
     1    0.009    0.350      0.632  0.010    -0.39    -1.07     0.19     0.27
     1    0.242    0.010      0.361  0.010    -0.39    -1.07     0.19     0.27
     2   -0.231   -0.014     -0.028  0.006    -0.39    -1.07     0.19     0.27
    -2    0.031    0.288      0.566  0.006     1.13     1.65     0.19     0.30
     3   -0.063    0.418      0.169  0.199     1.13     1.65     0.19     0.30
    -1    0.164   -0.376     -0.245  0.010    -1.32    -1.36    -0.24     0.30
    -2   -0.294   -0.028     -0.325  0.006    -1.32    -1.36    -0.24     0.30
    -2    0.074   -0.140     -0.884  0.006    -1.32    -1.36    -0.24     0.30
     2   -0.371    0.295      0.461  0.006     1.02     1.44     0.21     0.31
