 1 366
 event,miss,iscat,jscat= 1 0 20 1
     2   -0.049    0.014     -0.008  0.006     0.52     0.46    -0.41     0.96
 event,miss,iscat,jscat= 1 0 130 101
    -3    0.369   -0.007      1.273  0.199     0.27    -0.04     0.77     0.80
    -2   -0.121   -0.152      0.603  0.006     0.42     0.00     0.53     0.56
    -3    0.208   -0.215      0.624  0.199     0.32    -0.05     0.94     0.97
    -2    0.040    0.056      1.251  0.006     0.34    -0.10     0.92     0.97
 event,miss,iscat,jscat= 1 0 92 66
     2    0.009   -0.390     -0.380  0.006     0.60    -0.43    -0.45     0.50
     1   -0.053    0.106     -0.051  0.010     0.60    -0.91    -0.79     0.94
     2    0.193   -0.157     -0.213  0.006     0.61    -0.81    -0.82     1.04
     1   -0.237   -0.127     -0.218  0.010     0.56    -0.82    -0.83     1.04
 event,miss,iscat,jscat= 1 0 87 40
    -2    0.124    0.342     -0.200  0.006     0.57    -0.25    -0.38     0.48
     3   -0.154    0.213     -0.269  0.199     0.94    -0.07    -0.32     0.42
    -2   -0.098    0.381     -0.396  0.006     0.74     0.22    -0.66     1.06
     3    0.068    0.174     -0.073  0.199     0.70     0.25    -0.72     1.06
 event,miss,iscat,jscat= 1 0 59 10
    -3    0.205    0.081     -0.073  0.199    -0.31     0.06    -0.20     0.37
    -3   -0.472    0.395     -0.281  0.199     0.80    -0.06    -0.08     0.25
    -3   -0.322   -0.044     -0.088  0.199     0.18     0.25    -0.38     1.10
    -3    0.055    0.520     -0.266  0.199     0.23     0.42    -0.42     1.10
 event,miss,iscat,jscat= 1 0 116 108
     1    0.022    0.621     -1.600  0.010    -0.52    -0.18    -0.72     0.78
    -2   -0.095   -0.081     -0.237  0.006    -0.51     0.19    -0.62     0.65
     1   -0.289    0.383     -1.078  0.010    -0.51    -0.05    -1.06     1.14
    -2    0.216    0.156     -0.759  0.006    -0.69     0.04    -1.05     1.14
 event,miss,iscat,jscat= 1 0 125 107
     2    0.129   -0.164      0.459  0.006    -0.52     0.23     0.83     0.86
    -2   -0.068   -0.070      0.879  0.006    -0.48     0.09     0.60     0.65
     2    0.150   -0.054      0.433  0.006    -0.45     0.13     1.10     1.15
    -2   -0.090   -0.180      0.906  0.006    -0.52     0.05     1.09     1.15
 event,miss,iscat,jscat= 1 0 138 104
    -1    0.349    0.109     -0.672  0.010     0.78    -1.01    -0.79     0.82
     2    0.194    0.240     -0.793  0.006     0.82    -1.10    -0.60     0.63
    -1    0.504    0.373     -1.419  0.010     0.93    -0.96    -1.09     1.16
     2    0.039   -0.023     -0.046  0.006     0.94    -0.94    -1.10     1.16
 event,miss,iscat,jscat= 1 0 170 144
     1   -0.080    0.017      0.033  0.010     0.40    -0.19     0.84     1.14
    -1    0.214    0.141      0.215  0.010     0.17    -0.13     0.55     0.88
     1    0.030   -0.045      0.176  0.010     0.37    -0.18     0.85     1.18
    -1    0.104    0.202      0.072  0.010     0.36    -0.01     0.74     1.18
 event,miss,iscat,jscat= 1 0 63 55
     2    0.431   -0.147     -0.131  0.006    -0.04    -0.46    -0.57     0.76
     2   -0.502   -0.212     -0.404  0.006     0.75    -0.27    -0.35     0.62
     2    0.373    0.079     -0.108  0.006     0.34    -0.59    -0.69     1.18
     2   -0.444   -0.438     -0.427  0.006     0.34    -0.45    -0.69     1.18
 event,miss,iscat,jscat= 1 0 164 160
     2   -0.021    0.090     -0.016  0.006    -0.35    -0.26    -1.02     1.07
     2    0.267   -0.023     -0.976  0.006    -0.57    -0.16    -0.92     0.99
     2    0.014    0.086      0.000  0.006    -0.37    -0.15    -1.04     1.18
     2    0.232   -0.019     -0.992  0.006    -0.52    -0.16    -1.11     1.18
 event,miss,iscat,jscat= 1 0 57 46
     1   -0.023    0.181      0.146  0.010     0.53    -0.47     0.29     0.36
     3   -0.453    0.060      0.522  0.199     0.99     0.09     0.27     0.34
     1   -0.274    0.199      0.548  0.010     0.45     0.17     0.81     1.19
     3   -0.202    0.042      0.119  0.199     0.46     0.16     0.88     1.19
 event,miss,iscat,jscat= 1 0 30 22
    -2    0.114   -0.004     -0.013  0.006    -0.37     0.69    -0.20     0.52
     2   -0.049    0.014     -0.008  0.006     0.52     0.46    -0.41     0.96
    -2    0.033    0.054      0.048  0.006     0.31     0.67    -0.28     1.21
     2    0.031   -0.043     -0.069  0.006     0.29     0.53    -0.45     1.21
 event,miss,iscat,jscat= 1 0 22 10
     2    0.031   -0.043     -0.069  0.006     0.29     0.53    -0.45     1.21
    -3    0.055    0.520     -0.266  0.199     0.23     0.42    -0.42     1.10
     2   -0.081    0.024     -0.109  0.006     0.29     0.52    -0.46     1.22
    -3    0.167    0.452     -0.226  0.199     0.24     0.52    -0.47     1.22
 event,miss,iscat,jscat= 1 0 154 108
     2   -0.240   -0.226     -0.569  0.006    -0.56     0.14    -0.91     0.96
    -2    0.216    0.156     -0.759  0.006    -0.69     0.04    -1.05     1.14
     2   -0.096   -0.267     -1.156  0.006    -0.66     0.05    -1.14     1.22
    -2    0.071    0.198     -0.172  0.006    -0.66     0.06    -1.13     1.22
 event,miss,iscat,jscat= 1 0 153 52
    -2    0.147   -0.054      0.117  0.006    -0.38     0.22     0.87     0.95
    -2    0.230    0.522      0.872  0.006    -0.35    -0.35     0.33     0.35
    -2    0.198   -0.019      0.433  0.006    -0.14     0.14     1.06     1.27
    -2    0.179    0.488      0.556  0.006    -0.15     0.12     1.10     1.27
 event,miss,iscat,jscat= 1 0 164 148
     2    0.014    0.086      0.000  0.006    -0.37    -0.15    -1.04     1.18
     2   -0.036   -0.278     -0.314  0.006    -0.52     0.23    -0.73     0.89
     2    0.133    0.015     -0.067  0.006    -0.36    -0.05    -1.04     1.28
     2   -0.156   -0.207     -0.248  0.006    -0.55    -0.03    -1.02     1.28
 event,miss,iscat,jscat= 1 0 160 150
     2    0.232   -0.019     -0.992  0.006    -0.52    -0.16    -1.11     1.18
     2   -0.117   -0.206     -0.471  0.006    -0.54     0.13    -0.89     0.91
     2    0.071    0.106     -0.731  0.006    -0.49    -0.16    -1.21     1.29
     2    0.044   -0.330     -0.732  0.006    -0.62    -0.01    -1.22     1.29
 event,miss,iscat,jscat= 1 0 150 116
     2    0.044   -0.330     -0.732  0.006    -0.62    -0.01    -1.22     1.29
     1   -0.289    0.383     -1.078  0.010    -0.51    -0.05    -1.06     1.14
     2   -0.435    0.208     -1.566  0.006    -0.62    -0.02    -1.25     1.31
     1    0.190   -0.155     -0.244  0.010    -0.56     0.00    -1.21     1.31
 event,miss,iscat,jscat= 1 0 144 46
    -1    0.104    0.202      0.072  0.010     0.36    -0.01     0.74     1.18
     3   -0.202    0.042      0.119  0.199     0.46     0.16     0.88     1.19
    -1   -0.130    0.185      0.244  0.010     0.43     0.12     0.78     1.33
     3    0.032    0.058     -0.053  0.199     0.37     0.18     0.93     1.33
 event,miss,iscat,jscat= 1 0 147 108
    -1   -0.039   -0.074     -0.239  0.010    -0.52     0.23    -0.73     0.89
    -2    0.071    0.198     -0.172  0.006    -0.66     0.06    -1.13     1.22
    -1    0.055   -0.064     -0.015  0.010    -0.58     0.10    -1.15     1.33
    -2   -0.022    0.188     -0.395  0.006    -0.64     0.14    -1.20     1.33
 event,miss,iscat,jscat= 1 0 57 46
     1   -0.274    0.199      0.548  0.010     0.45     0.17     0.81     1.19
     3    0.032    0.058     -0.053  0.199     0.37     0.18     0.93     1.33
     1   -0.309    0.071      0.486  0.010     0.39     0.22     0.94     1.34
     3    0.067    0.186      0.010  0.199     0.37     0.18     0.93     1.34
 event,miss,iscat,jscat= 1 0 170 2
     1    0.030   -0.045      0.176  0.010     0.37    -0.18     0.85     1.18
    -2   -0.164   -0.049      0.273  0.006     1.01    -0.09     0.01     0.14
     1   -0.049    0.035      0.050  0.010     0.40    -0.23     1.02     1.36
    -2   -0.086   -0.129      0.399  0.006     0.39    -0.28     1.04     1.36
 event,miss,iscat,jscat= 1 0 84 76
     1   -0.146   -0.276     -0.686  0.010     0.45    -0.40    -0.39     0.46
    -1   -0.720    0.410     -1.620  0.010     0.63    -0.98    -0.38     0.42
     1   -0.889   -0.070     -2.107  0.010     0.27    -0.75    -1.25     1.40
    -1    0.023    0.203     -0.200  0.010     0.24    -0.76    -1.26     1.40
 event,miss,iscat,jscat= 1 0 159 154
    -2   -0.226    0.152     -0.517  0.006    -0.57    -0.16    -0.92     0.99
     2   -0.096   -0.267     -1.156  0.006    -0.66     0.05    -1.14     1.22
    -2   -0.260    0.062     -0.361  0.006    -0.74    -0.04    -1.31     1.42
     2   -0.062   -0.178     -1.312  0.006    -0.67     0.00    -1.34     1.42
 event,miss,iscat,jscat= 1 0 194 174
    -2   -0.148   -0.010     -0.219  0.006     0.98    -0.07    -1.39     1.40
     3    0.101    0.041     -0.973  0.199     0.89     0.11    -1.11     1.15
    -2    0.037    0.163     -0.450  0.006     0.95    -0.07    -1.44     1.47
     3   -0.084   -0.131     -0.742  0.199     0.93     0.12    -1.42     1.47
 event,miss,iscat,jscat= 1 0 144 46
    -1   -0.130    0.185      0.244  0.010     0.43     0.12     0.78     1.33
     3    0.067    0.186      0.010  0.199     0.37     0.18     0.93     1.34
    -1   -0.013   -0.033     -0.054  0.010     0.35     0.22     0.91     1.51
     3   -0.050    0.405      0.307  0.199     0.41     0.30     0.94     1.51
 event,miss,iscat,jscat= 1 0 66 4
     1   -0.237   -0.127     -0.218  0.010     0.56    -0.82    -0.83     1.04
    -2    0.242   -0.306     -0.476  0.006    -0.33    -0.51     0.01     0.15
     1   -0.107   -0.445     -0.288  0.010     0.22    -1.00    -1.13     1.52
    -2    0.112    0.012     -0.406  0.006     0.21    -1.19    -1.05     1.52
 event,miss,iscat,jscat= 1 0 107 50
    -2   -0.090   -0.180      0.906  0.006    -0.52     0.05     1.09     1.15
    -1   -0.331    0.564      2.062  0.010    -0.35    -0.35     0.33     0.35
    -2   -0.282   -0.077      1.862  0.006    -0.56    -0.03     1.49     1.56
    -1   -0.139    0.461      1.106  0.010    -0.54    -0.03     1.48     1.56
 event,miss,iscat,jscat= 1 0 184 109
     1   -0.067   -0.302     -0.747  0.010    -0.44     0.68    -1.26     1.27
    -1    0.235    0.418     -1.075  0.010    -0.51     0.19    -0.62     0.65
     1    0.028   -0.303     -0.441  0.010    -0.46     0.57    -1.52     1.56
    -1    0.140    0.419     -1.381  0.010    -0.33     0.52    -1.45     1.56
 event,miss,iscat,jscat= 1 0 154 115
     2   -0.062   -0.178     -1.312  0.006    -0.67     0.00    -1.34     1.42
    -2   -0.150    0.153     -0.676  0.006    -0.51    -0.21    -0.66     0.71
     2   -0.083    0.119     -1.535  0.006    -0.68    -0.02    -1.48     1.57
    -2   -0.129   -0.144     -0.453  0.006    -0.69    -0.02    -1.48     1.57
 event,miss,iscat,jscat= 1 0 190 163
    -1    0.004    0.196     -0.244  0.010    -0.34    -0.33    -1.36     1.38
    -2    0.059    0.266     -2.211  0.006    -0.35    -0.26    -1.02     1.07
    -1    0.042    0.442     -1.109  0.010    -0.34    -0.21    -1.51     1.58
    -2    0.021    0.020     -1.345  0.006    -0.33    -0.20    -1.53     1.58
 event,miss,iscat,jscat= 1 0 193 191
     2    0.517   -0.356     -3.824  0.006    -0.41    -0.34    -1.37     1.39
     1    0.076    0.148     -4.825  0.010    -0.34    -0.33    -1.36     1.38
     2    0.104   -0.392     -2.598  0.006    -0.38    -0.36    -1.58     1.60
     1    0.488    0.184     -6.051  0.010    -0.34    -0.32    -1.58     1.60
 event,miss,iscat,jscat= 1 0 193 178
     2    0.104   -0.392     -2.598  0.006    -0.38    -0.36    -1.58     1.60
     3   -0.097    0.321     -1.008  0.199    -0.41    -0.54    -1.20     1.23
     2   -0.133    0.218     -0.355  0.006    -0.38    -0.37    -1.62     1.64
     3    0.141   -0.289     -3.251  0.199    -0.45    -0.42    -1.57     1.64
 event,miss,iscat,jscat= 1 0 209 202
    -2   -0.076   -0.271     -3.176  0.006     0.88    -0.01    -1.63     1.64
     1    0.303    0.208     -2.756  0.010     0.80     0.01    -1.58     1.58
    -2    0.019   -0.325     -3.214  0.006     0.87    -0.02    -1.74     1.75
     1    0.208    0.262     -2.717  0.010     0.82     0.02    -1.74     1.75
 event,miss,iscat,jscat= 1 0 214 155
     1   -0.076   -0.005     -0.113  0.010    -0.47     0.16    -1.75     1.76
    -1    0.078    0.219     -1.598  0.010    -0.56     0.14    -0.91     0.96
     1   -0.011    0.115     -0.162  0.010    -0.50     0.15    -1.79     1.81
    -1    0.013    0.099     -1.548  0.010    -0.52     0.25    -1.75     1.81
 event,miss,iscat,jscat= 1 0 214 149
     1   -0.011    0.115     -0.162  0.010    -0.50     0.15    -1.79     1.81
     1    0.244    0.102     -1.930  0.010    -0.54     0.13    -0.89     0.91
     1   -0.093    0.100     -0.572  0.010    -0.50     0.16    -1.80     1.81
     1    0.326    0.118     -1.519  0.010    -0.42     0.18    -1.78     1.81
 event,miss,iscat,jscat= 1 0 193 163
     2   -0.133    0.218     -0.355  0.006    -0.38    -0.37    -1.62     1.64
    -2    0.021    0.020     -1.345  0.006    -0.33    -0.20    -1.53     1.58
     2    0.033    0.331     -0.795  0.006    -0.44    -0.27    -1.78     1.84
    -2   -0.145   -0.092     -0.905  0.006    -0.33    -0.19    -1.79     1.84
 event,miss,iscat,jscat= 1 0 67 18
    -2    0.046   -0.287      0.194  0.006    -0.32     0.17     0.57     0.79
     2    0.049   -0.120      0.224  0.006    -0.29    -0.06    -0.13     0.45
    -2    0.023   -0.240      0.323  0.006    -0.17    -0.75     1.19     1.91
     2    0.072   -0.167      0.095  0.006    -0.01    -0.74     1.14     1.91
 event,miss,iscat,jscat= 1 0 224 209
     2    0.072    0.361     -6.783  0.006     0.93    -0.05    -1.96     1.97
    -2    0.019   -0.325     -3.214  0.006     0.87    -0.02    -1.74     1.75
     2   -0.130    0.322     -6.008  0.006     0.93    -0.05    -1.98     1.99
    -2    0.221   -0.286     -3.990  0.006     0.88    -0.04    -1.98     1.99
 event,miss,iscat,jscat= 1 0 190 160
    -1    0.042    0.442     -1.109  0.010    -0.34    -0.21    -1.51     1.58
     2    0.071    0.106     -0.731  0.006    -0.49    -0.16    -1.21     1.29
    -1    0.116    0.432     -1.100  0.010    -0.32    -0.04    -1.94     2.04
     2   -0.003    0.115     -0.741  0.006    -0.42    -0.06    -1.95     2.04
 event,miss,iscat,jscat= 1 0 225 158
    -2   -0.048   -0.135     -0.214  0.006     0.48    -0.31    -2.00     2.01
     1   -0.300   -0.053     -3.755  0.010     0.48    -0.33    -0.95     0.97
    -2   -0.450   -0.195     -2.249  0.006     0.46    -0.36    -2.08     2.10
