       1       0     366    0.5775    0    1    0   13
    -2    0.132   -0.176     -0.293  0.006     0.70    -0.29    -0.26     0.62
    -2   -0.086   -0.129      0.399  0.006     0.39    -0.28     1.04     1.36
    -2    0.897   -0.119     -0.045  0.006     1.01    -0.09     0.01     0.14
    -2    0.112    0.012     -0.406  0.006     0.21    -1.19    -1.05     1.52
     2    0.068   -0.398      0.523  0.006    -0.33    -0.51     0.01     0.15
     2    0.273    0.167      0.721  0.006    -0.40     0.77     0.05     0.16
    -1   -0.109    0.452     -0.309  0.010    -0.40     0.77     0.05     0.16
     2   -0.020   -1.067      0.397  0.006    -0.39    -0.52     0.08     0.16
    -1   -0.258    0.076      0.278  0.010    -0.46    -0.48     0.17     0.29
    -3    0.167    0.452     -0.226  0.199     0.24     0.52    -0.47     1.22
     3   -0.186   -0.506     -0.037  0.199     0.86    -0.10    -0.04     0.16
    -3   -0.149    0.600     -1.110  0.199     0.29     0.94    -2.17     2.74
     2   -0.490    0.132      0.136  0.006     0.86     0.05    -0.05     0.25
    -1    0.232   -0.180      0.989  0.010    -0.27    -0.55     0.64     0.73
     1   -0.572   -0.843      0.598  0.010    -0.41    -0.52     0.13     0.20
    -1   -0.569    0.035      0.444  0.010    -0.57     0.20     0.06     0.20
     1    0.139    0.308     -0.135  0.010    -0.57     0.20     0.06     0.20
     2    0.072   -0.167      0.095  0.006    -0.01    -0.74     1.14     1.91
    -2    0.173    0.401     -0.940  0.006    -0.33    -0.30    -0.12     0.20
     2    0.128    0.013     -0.163  0.006     0.95    -0.16    -0.08     0.30
     1    0.327    0.126     -0.084  0.010     0.78    -0.27    -0.34     0.62
     2   -0.081    0.024     -0.109  0.006     0.29     0.52    -0.46     1.22
    -2    0.218    0.206     -0.284  0.006    -0.34     0.70    -0.20     0.55
     3   -0.283    0.022      0.341  0.199    -0.60     0.23     0.56     0.89
     3    0.482   -0.350      0.258  0.199    -0.42     0.09     0.03     0.22
    -1   -0.175    0.112     -0.130  0.010    -0.42     0.09     0.03     0.22
     2    0.280   -0.064      0.046  0.006     1.09    -0.02    -0.20     0.36
    -3   -0.187   -0.324     -0.005  0.199     0.97    -0.08    -0.15     0.30
     1   -0.039    0.248      0.432  0.010    -0.42     0.75     0.05     0.25
    -2    0.033    0.054      0.048  0.006     0.31     0.67    -0.28     1.21
    -2    0.012   -0.005      0.017  0.006    -0.71    -0.50     0.21     0.51
     2   -0.334    0.303      0.708  0.006    -0.51    -0.39     0.18     0.28
    -1    0.369    0.677     -2.473  0.010     0.60     0.62    -2.82     3.03
     1   -0.267   -0.187     -0.029  0.010     0.48    -0.29    -0.22     0.28
     2   -0.040    0.069      1.002  0.006    -0.50    -0.12     0.40     0.65
     1   -0.046    0.011      0.018  0.010     0.40     0.04     2.41     2.77
     2    0.017   -0.022      0.009  0.006    -0.26    -0.55     0.63     0.73
     2    0.335   -0.041      0.433  0.006     1.03     0.02     0.31     0.41
    -3    0.504   -0.126      0.217  0.199     1.07     0.02     0.19     0.28
     3    0.068    0.174     -0.073  0.199     0.70     0.25    -0.72     1.06
    -2    0.254   -0.465     -0.517  0.006     0.96    -0.12    -0.24     0.32
     2   -0.179   -0.256      0.139  0.006    -0.34     0.66     0.22     0.33
    -1    0.425    0.146      0.555  0.010    -0.34     0.66     0.22     0.33
     1    0.077   -0.163     -0.260  0.010     1.04    -0.31    -0.24     0.34
    -2    0.215   -0.558     -0.491  0.006     1.04    -0.31    -0.24     0.34
     3   -0.050    0.405      0.307  0.199     0.41     0.30     0.94     1.51
    -2   -0.168    0.296      1.066  0.006     0.93     0.23     0.85     0.95
     2   -0.467   -0.042      0.330  0.006    -0.58     0.05     0.25     0.34
    -1   -0.047    0.068     -0.173  0.010    -0.51    -0.09     0.51     0.65
    -1   -0.139    0.461      1.106  0.010    -0.54    -0.03     1.48     1.56
    -1    0.238   -0.052      1.421  0.010    -0.35    -0.35     0.33     0.35
    -2    0.179    0.488      0.556  0.006    -0.15     0.12     1.10     1.27
    -1    0.581    0.159     -0.845  0.010     1.07     0.06    -0.30     0.36
     3   -0.023    0.416     -1.943  0.199     0.93     0.70    -3.64     3.82
     2   -0.444   -0.438     -0.427  0.006     0.34    -0.45    -0.69     1.18
    -2   -0.067    0.046     -0.036  0.006     0.34     0.80    -2.29     2.74
     1   -0.309    0.071      0.486  0.010     0.39     0.22     0.94     1.34
    -1    0.080   -0.716      1.122  0.010     0.53    -0.47     0.29     0.36
    -3   -0.322   -0.044     -0.088  0.199     0.18     0.25    -0.38     1.10
     1    0.195    0.367     -0.583  0.010    -0.28     0.01    -0.27     0.45
    -1    0.300   -0.326      0.275  0.010    -0.41     0.15     0.55     0.78
     1    0.346   -0.121      0.114  0.010    -0.43     0.15     0.29     0.38
     2    0.373    0.079     -0.108  0.006     0.34    -0.59    -0.69     1.18
    -1   -0.283   -0.012     -0.463  0.010    -0.30    -0.44    -0.31     0.39
    -2    0.556    0.080     -0.658  0.006     0.86    -0.98    -0.32     0.39
     1   -0.107   -0.445     -0.288  0.010     0.22    -1.00    -1.13     1.52
    -2    0.023   -0.240      0.323  0.006    -0.17    -0.75     1.19     1.91
     1   -0.024   -0.329      0.489  0.010    -0.43     0.24     0.64     0.89
     1   -0.469   -0.076      0.131  0.010    -0.72    -0.48     0.13     0.40
    -2   -0.328   -0.158      0.076  0.006    -0.77    -0.47     0.23     0.51
    -1   -0.209   -0.117     -0.130  0.010    -0.32    -0.50    -0.37     0.40
     2    0.602   -0.564     -3.031  0.006    -0.32    -0.50    -0.37     0.40
    -1   -0.052   -0.073     -0.007  0.010    -1.10    -0.10    -2.56     3.12
     1    0.019   -0.054     -0.175  0.010    -1.20    -0.49    -1.69     2.41
     1   -0.247   -0.160     -0.881  0.010     0.63    -0.98    -0.38     0.42
    -1    0.023    0.203     -0.200  0.010     0.24    -0.76    -1.26     1.40
     2   -0.120    0.018     -0.151  0.006    -0.52    -0.23    -0.70     0.78
    -3   -0.283   -0.680     -1.362  0.199    -0.62    -0.34    -0.37     0.42
    -3    0.421   -0.357     -1.062  0.199    -0.34     0.70    -0.38     0.43
     2   -0.060    0.390     -0.808  0.006    -0.34     0.70    -0.38     0.43
     1   -0.143    0.011     -0.402  0.010    -0.02    -0.55    -0.48     0.76
    -1   -0.216   -0.161     -0.212  0.010    -1.00    -0.48    -1.78     2.41
    -2    0.225   -0.083     -0.602  0.006     0.51    -0.33    -0.59     0.69
     1   -0.889   -0.070     -2.107  0.010     0.27    -0.75    -1.25     1.40
    -1    0.187    0.177      0.140  0.010     1.03    -0.05     0.51     0.58
     2   -0.264    0.224      0.535  0.006     1.00    -0.01     0.42     0.47
    -2   -0.098    0.381     -0.396  0.006     0.74     0.22    -0.66     1.06
     1   -0.096   -0.212     -0.959  0.010     0.54    -0.30    -0.65     0.76
     3   -0.090   -0.355      1.947  0.199     1.00    -0.07     0.53     0.58
    -1    0.508   -0.356      1.391  0.010     1.01    -0.09     0.45     0.49
    -1    0.337    0.061     -1.382  0.010     0.60    -0.43    -0.45     0.50
     2    0.193   -0.157     -0.213  0.006     0.61    -0.81    -0.82     1.04
    -1   -0.063    0.137     -0.201  0.010    -0.46     0.95    -0.46     0.53
     1   -0.060    0.590     -1.119  0.010    -0.46     0.95    -0.46     0.53
     2   -0.051   -0.181     -0.016  0.006     0.73    -1.07    -0.50     0.55
    -3   -0.077   -0.078     -1.154  0.199    -0.01    -1.24   -11.42    11.53
    -1   -0.037    0.020      0.019  0.010    -0.72     1.06    -0.22     0.55
     1   -0.194    0.263     -0.191  0.010    -0.72     1.06    -0.22     0.55
    -2    0.004    0.007     -0.026  0.006     0.14    -0.47     0.07     0.56
     1    0.320   -0.036      0.068  0.010     0.14    -0.47     0.07     0.56
    -2    0.040    0.056      1.251  0.006     0.34    -0.10     0.92     0.97
     1    0.769    0.145      1.967  0.010     0.42     0.00     0.53     0.56
     1   -0.067   -0.513     -1.532  0.010     0.82    -1.10    -0.60     0.63
     2    0.039   -0.023     -0.046  0.006     0.94    -0.94    -1.10     1.16
     2    0.133   -0.147     -1.087  0.006     0.82    -1.10    -0.60     0.63
     2   -0.122    0.021      2.022  0.006    -0.51     0.07     0.81     0.86
    -2   -0.282   -0.077      1.862  0.006    -0.56    -0.03     1.49     1.56
    -2   -0.022    0.188     -0.395  0.006    -0.64     0.14    -1.20     1.33
    -1    0.140    0.419     -1.381  0.010    -0.33     0.52    -1.45     1.56
    -2   -0.263    0.123     -1.842  0.006    -0.83     0.10    -2.64     2.70
    -2    0.160    0.074     -0.106  0.006     0.19    -0.38    -0.25     0.66
     1    0.129   -0.053     -0.028  0.010     0.19    -0.38    -0.25     0.66
    -1    0.048   -0.088     -2.448  0.010     0.29     0.26    -0.63     0.67
     1   -0.048   -0.177     -0.039  0.010     0.29     0.26    -0.63     0.67
    -2   -0.129   -0.144     -0.453  0.006    -0.69    -0.02    -1.48     1.57
     1    0.190   -0.155     -0.244  0.010    -0.56     0.00    -1.21     1.31
     2   -0.043   -0.294      0.570  0.006     0.33    -0.05     0.70     0.71
     1    0.696   -0.216      5.595  0.010     0.33    -0.05     0.70     0.71
     1   -0.200   -0.007      1.005  0.010     0.33    -0.05     0.70     0.71
    -1   -0.204   -0.008     -0.172  0.010    -0.98     0.59    -0.33     0.72
     2   -0.066   -0.044      0.012  0.006    -0.98     0.59    -0.33     0.72
     2   -0.030   -0.029     -0.021  0.006     0.12     0.67    -4.52     4.74
    -2    0.204    0.066     -0.205  0.006     0.61     0.65    -2.78     3.03
    -3   -0.658    0.593      4.105  0.199    -0.56     0.23     0.73     0.75
     2    0.039    0.005      0.617  0.006     0.86    -0.34     4.86     5.16
     2    0.353    0.120      1.234  0.006     1.09     0.20     0.70     0.76
    -2   -0.126    0.158      0.295  0.006     1.04     0.28     0.87     0.95
     1   -0.121   -0.051     -0.179  0.010    -0.81    -0.24    -0.56     0.78
    -2   -0.095   -0.209     -0.201  0.006    -0.81    -0.24    -0.56     0.78
    -3    0.208   -0.215      0.624  0.199     0.32    -0.05     0.94     0.97
     2   -0.452   -0.184      2.006  0.006     0.27    -0.04     0.77     0.80
    -2   -0.172    0.316     -0.163  0.006     0.64     0.58    -0.41     0.96
     2   -0.081    0.209     -0.228  0.006     0.72     0.46    -0.46     0.80
     2    0.016    0.104     -0.127  0.006    -0.59     0.40    -0.33     0.80
    -2   -0.015    0.127      0.007  0.006    -0.59     0.40    -0.33     0.80
    -1    0.129   -0.156     -0.212  0.010     0.53    -0.46    -0.88     0.92
     2    0.092   -0.449     -0.823  0.006     0.53    -0.47    -0.76     0.81
    -1    0.299    0.372     -1.230  0.010     1.26    -0.71    -2.02     2.18
    -1    0.013    0.041     -0.515  0.010    -0.02    -1.28   -12.36    12.49
    -2   -0.047   -0.106     -0.882  0.006     0.78    -1.01    -0.79     0.82
    -1   -0.136   -0.119     -0.540  0.010     0.57    -0.95    -0.83     0.94
     1    0.101   -0.385     -0.891  0.010     0.54    -0.90    -0.76     0.85
     1    0.005   -0.022      0.007  0.010     0.17    -0.13     0.55     0.88
    -1   -0.013   -0.033     -0.054  0.010     0.35     0.22     0.91     1.51
    -3    0.290   -0.041     -1.927  0.199     1.08    -0.82    -8.23     8.32
     2   -0.007    0.196     -1.280  0.006     0.54     0.61    -5.88     6.05
    -1    0.055   -0.064     -0.015  0.010    -0.58     0.10    -1.15     1.33
     2   -0.463   -0.298     -0.653  0.006    -0.97    -0.59    -1.70     2.26
     1    0.337    0.171     -1.354  0.010     0.46     0.50    -5.91     6.05
     2   -0.435    0.208     -1.566  0.006    -0.62    -0.02    -1.25     1.31
     1   -0.134   -0.083     -0.488  0.010    -0.89     0.01    -3.47     3.54
     3    0.015    0.173      1.139  0.199    -0.38     0.22     0.87     0.95
    -2    0.291    0.132      0.573  0.006     0.49     0.07     2.43     2.77
     2   -0.083    0.119     -1.535  0.006    -0.68    -0.02    -1.48     1.57
    -1    0.013    0.099     -1.548  0.010    -0.52     0.25    -1.75     1.81
     1    0.414   -0.007     -2.371  0.010     0.83    -0.16    -2.74     2.80
     1   -0.272   -0.036     -0.762  0.010     0.48    -0.33    -0.95     0.97
     1   -0.119   -0.083     -1.344  0.010     0.47    -0.34    -3.39     3.42
    -2   -0.260    0.062     -0.361  0.006    -0.74    -0.04    -1.31     1.42
     2   -0.003    0.115     -0.741  0.006    -0.42    -0.06    -1.95     2.04
    -1   -0.013   -0.049      0.092  0.010    -0.52    -0.65     0.95     0.99
     2   -0.368   -0.519      2.251  0.006    -0.52    -0.65     0.95     0.99
    -2   -0.145   -0.092     -0.905  0.006    -0.33    -0.19    -1.79     1.84
     2    0.133    0.015     -0.067  0.006    -0.36    -0.05    -1.04     1.28
     1    0.205   -0.339     -0.821  0.010     1.19    -0.33    -0.97     1.07
    -2    0.192   -0.044     -0.374  0.006     1.11    -0.58    -2.05     2.18
    -1    0.387   -0.137     -2.758  0.010    -0.18    -0.48    -1.10     1.12
     2    0.374    0.212     -2.520  0.006     0.23    -0.62    -3.29     3.34
    -2   -0.120   -0.096      0.247  0.006     0.40    -0.19     0.84     1.14
     1   -0.049    0.035      0.050  0.010     0.40    -0.23     1.02     1.36
    -3   -0.184   -0.221     -3.704  0.199    -0.70    -0.19    -1.13     1.15
     1   -0.514    0.500     -3.642  0.010    -0.70    -0.19    -1.13     1.15
    -1    0.064    0.384     -1.423  0.010     0.50     0.74    -3.56     3.71
     3   -0.210   -0.020     -0.392  0.199     0.74    -0.22    -3.64     3.81
    -2   -0.041   -0.004     -0.218  0.006    -0.96    -0.87    -1.05     1.22
     1   -0.238   -0.066     -0.329  0.010    -0.96    -0.87    -1.05     1.22
    -1   -0.003   -0.078     -0.635  0.010    -0.31    -0.48    -3.12     3.17
     3   -0.008   -0.344     -4.499  0.199    -0.01    -1.35   -12.36    12.49
     1    0.578    0.064     -4.363  0.010     0.94     0.15    -1.23     1.24
    -2   -0.037    0.457     -2.536  0.006     0.94     0.15    -1.23     1.24
    -2    0.155   -0.003     -0.847  0.006     0.76    -0.26    -3.66     3.81
     1    0.256   -0.234     -2.698  0.010     0.85    -0.98    -1.22     1.25
     1   -0.033    0.077     -4.480  0.010    -0.44     0.68    -1.26     1.27
     1   -0.194   -0.088     -0.292  0.010    -1.03    -0.19    -2.50     3.12
     2    0.011    0.127     -0.518  0.006    -0.44     0.68    -1.26     1.27
    -2   -0.244   -0.157     -3.850  0.006     0.59    -0.80    -3.29     3.32
     1   -0.484   -0.344     -2.294  0.010     0.37    -0.99    -2.42     2.48
    -3    0.388    0.079     -1.509  0.199     0.98    -0.04    -1.36     1.38
     2    0.181    0.008     -3.918  0.006     0.88    -0.11   -11.70    11.72
    -1    0.324    0.217     -1.453  0.010    -0.29     0.09    -2.26     2.38
     1    0.178    0.007     -0.606  0.010     0.28    -0.09    -9.21     9.25
    -1    0.271   -0.084     -1.970  0.010    -0.41    -0.34    -1.37     1.39
     2    0.033    0.331     -0.795  0.006    -0.44    -0.27    -1.78     1.84
    -2    0.005    0.157     -0.361  0.006     1.06     0.42    -2.81     2.93
     1    0.075   -0.295     -2.508  0.010     0.94    -0.35   -12.88    12.93
    -2   -0.063    0.021      0.006  0.006    -0.41     0.56    -0.10     1.41
     1    0.063   -0.034     -0.016  0.010    -0.41     0.56    -0.10     1.41
    -2   -0.020    0.015     -0.002  0.006     1.72     0.11     1.04     1.51
     2    0.138   -0.004      0.173  0.006     1.72     0.11     1.04     1.51
    -2    0.063    0.056     -0.195  0.006     0.78     0.67    -3.66     3.82
     1    0.056    0.104     -0.204  0.010     0.65     0.09    -1.44     1.52
     1    0.035    0.798     -7.091  0.010     0.85     0.06    -2.09     2.11
     2   -0.246    0.069     -1.228  0.006     0.57    -0.29    -5.39     5.41
     1    0.031   -0.038     -9.444  0.010     0.25    -0.40   -29.60    29.62
