 1 0 199 21 68 280 191
     2    0.035    0.344      0.074  0.006    -0.82     0.08    -0.08     0.16
     2   -0.013   -0.133     -0.575  0.006    -0.82     0.08    -0.08     0.16
     2    0.641    0.009     -0.351  0.006    -0.82     0.08    -0.08     0.16
    -1   -0.084   -0.223     -0.317  0.010    -0.29    -0.54    -0.15     0.21
    -2    0.051    0.182     -0.847  0.006    -0.29    -0.54    -0.15     0.21
    -2    0.403    0.353     -0.099  0.006    -0.29    -0.54    -0.15     0.21
    -2   -0.279    0.669      0.277  0.006    -0.37    -0.47     0.06     0.22
     1    0.119   -0.164     -0.013  0.010    -0.37    -0.47     0.06     0.22
     3   -0.161   -0.488      0.081  0.199     0.23    -0.04    -0.02     0.22
    -2    0.064    0.308     -0.163  0.006     0.23    -0.04    -0.02     0.22
    -3    0.047    0.275      0.195  0.199     0.24     0.07    -0.10     0.23
     2   -0.113    0.033     -0.655  0.006     0.24     0.07    -0.10     0.23
    -2   -0.204   -0.743     -0.741  0.006     0.28    -0.50    -0.18     0.25
     3   -0.297    0.167     -0.517  0.199     0.28    -0.50    -0.18     0.25
    -2    0.192   -0.116      0.028  0.006     0.28     0.03    -0.14     0.25
    -1   -0.015    0.061     -0.727  0.010     0.28     0.03    -0.14     0.25
    -2   -0.041    0.200      0.040  0.006     0.28     0.03    -0.14     0.25
    -2   -0.269    0.255      0.225  0.006     0.24     0.06     0.20     0.25
    -2    0.383    0.122      0.296  0.006     0.24     0.06     0.20     0.25
    -2   -0.213    0.107      1.060  0.006     0.24     0.06     0.20     0.25
     2   -0.054    0.301     -0.030  0.006     1.12    -0.70    -0.16     0.26
    -3   -0.143   -0.512     -0.726  0.199     1.12    -0.70    -0.16     0.26
     1   -0.194    0.149      0.006  0.010    -0.80     0.04     0.14     0.27
    -1    0.514   -0.193      0.489  0.010    -0.80     0.04     0.14     0.27
    -3    0.461    0.518      0.516  0.199     0.42    -0.36     0.21     0.27
     3   -0.046   -0.171      0.912  0.199     0.42    -0.36     0.21     0.27
    -2   -0.015   -0.046      0.164  0.006     1.22    -0.68    -0.20     0.28
     3    0.334   -0.111     -1.186  0.199     1.22    -0.68    -0.20     0.28
    -1    0.044   -0.149     -0.065  0.010    -1.06     0.04     0.08     0.29
     1   -0.499    0.103      0.261  0.010    -1.06     0.04     0.08     0.29
    -2   -0.024   -0.423      0.482  0.006    -0.30    -0.58     0.19     0.30
     2    0.175    0.399      0.265  0.006    -0.30    -0.58     0.19     0.30
    -3   -0.122    0.035      0.184  0.199     0.16    -0.43     0.00     0.31
     2   -0.290   -0.065     -0.174  0.006     0.16    -0.43     0.00     0.31
    -1   -0.359   -0.194      0.320  0.010    -0.39    -0.55     0.17     0.32
     2    0.190    0.267      0.163  0.006    -0.39    -0.55     0.17     0.32
    -1   -0.156   -0.384     -0.265  0.010    -1.02    -0.19    -0.15     0.33
     1   -0.173   -0.201     -0.099  0.010    -1.02    -0.19    -0.15     0.33
     1   -0.195    0.268     -1.695  0.010    -0.31    -0.53    -0.28     0.33
     1    0.343    0.147     -0.392  0.010    -0.31    -0.53    -0.28     0.33
     1    0.030   -0.096      0.035  0.010    -0.31    -0.53    -0.28     0.33
     1   -0.221    0.243     -0.159  0.010    -1.09     0.29    -0.08     0.33
    -2   -0.167    0.216     -0.004  0.006    -1.09     0.29    -0.08     0.33
     1   -0.123    0.067     -0.285  0.010    -0.80     0.01    -0.15     0.38
    -1    0.275   -0.145      0.027  0.010    -0.80     0.01    -0.15     0.38
     2    0.244   -0.038      0.115  0.006     0.12     0.60    -0.04     0.38
    -2   -0.182   -0.061     -0.169  0.006     0.12     0.60    -0.04     0.38
    -2    0.202   -0.093     -1.166  0.006    -0.35    -0.70    -0.34     0.39
     1   -0.265   -0.572     -0.679  0.010    -0.35    -0.70    -0.34     0.39
     2   -0.224   -0.174      0.333  0.006     0.25    -0.38     0.20     0.39
    -2    0.046    0.230      0.007  0.006     0.25    -0.38     0.20     0.39
    -1   -0.113    0.270     -1.422  0.010     0.05     0.67    -0.34     0.40
